Row.names,Trophoblasts,Stromal,Hofbauer,Endothelial,nRBC,Syncytiotrophoblast,CellType_PC1,CellType_PC2,CellType_PC3,CellType_PC4,CellType_PC5,Sample_Name,sample_id,Predicted_Sex
203546000096_R04C01_PLAC,0.073869561,0,0.026990598,0,0.072379344,0.826760497,1.067916787,4.29253507,-4.735186767,-0.940474315,-0.10557296,6041_CRDPL,6041,Female
203546000096_R06C01_PLAC,0.015668139,0,0,0.001331005,0.018022118,0.964978738,1.989233331,-1.204484621,-2.262754903,-0.546378846,8.78E-04,6045_CRDPL,6045,Female
203546000096_R08C01_PLAC,0.012019894,0.104332917,0.099628772,0.028546686,0.195253273,0.560218459,-2.321178845,1.265250134,-1.345676323,-1.242041363,-5.330150122,6090_CRDPL,6090,Male
203546000097_R03C01_PLAC,0.002021219,0,0.013665562,0.012952987,0.033921497,0.937438734,-1.93914771,1.634219499,-0.294843987,0.305498668,0.015893674,5130_CRDPL_redo-evaporated,5130,Male
203546000097_R06C01_PLAC,0,0,0,0,0.0150052,0.9849948,-2.301220886,-1.56307467,-3.93125312,-1.56724817,-0.061291682,5651_CRDPL_redo,5651,Male
203546000097_R07C01_PLAC,0.014957292,0,0.001397385,0.005604078,0.026681134,0.951360111,0.74475964,0.538073901,-1.143556817,-6.64E-04,0.020615024,6040_CRDPL_redo,6040,Female
203546000099_R01C01_PLAC,0.057284817,0,0.003252691,0.017175257,0.0224947,0.899792535,1.588049215,1.22590887,-0.176428799,0.230272103,0.006068565,5021_CRDPL,5021,Female
203546000099_R02C01_PLAC,0,0,0.016514276,0.040174522,0.030789703,0.912521499,-4.746290505,0.800526758,0.871161794,0.668056341,-0.007993221,5438_CRDPL,5438,Female
203546000099_R05C01_PLAC,0.061473696,0,5.81E-04,0.02829157,0.011747619,0.897906054,2.366117402,-0.093501023,0.439208281,0.101771999,4.12E-04,5453_CRDPL,5453,Male
203548860007_R01C01_PLAC,0.028962378,0,0.001547633,0.069116107,0,0.900373882,2.181235698,0.987652659,4.036951907,-2.804069692,-0.062467029,5186_crdpl,5186,Male
203548860007_R02C01_PLAC,0,0.012283824,0,0.022384132,0.006375803,0.958956241,-3.022719077,-4.362951778,0.291469501,-2.324999851,-3.510658958,5198_crdpl,5198,Female
203548860007_R04C01_PLAC,0,0,0.006469367,0,0.011011633,0.982519,-3.88440345,1.902229917,-3.369331122,-2.091459778,-0.062492503,5266_CRDPL,5266,Male
203548860007_R06C01_PLAC,0.10792768,0,0.005231769,0.024341566,0,0.862498986,2.940680853,2.552139615,3.241956721,-3.254067915,-0.096958925,5197_CRDPL,5197,Female
203548860019_R02C01_PLAC,0,0,0.006559327,0,0.006983834,0.986456838,-3.808084028,1.986152296,-3.107969843,-2.392256109,-0.066694339,5065_CRDPL,5065,Female
203548860019_R04C01_PLAC,0,0,0.015829946,0.007864546,0.021827898,0.954477611,-4.586321581,1.271813223,-0.220110689,-0.149725909,-0.006308256,5310_CRDPL,5310,Male
203548860019_R05C01_PLAC,0,0,0.002512731,0,0.017898765,0.979588504,-3.610829233,1.071644517,-3.732742734,-1.699935272,-0.058243605,0012_CRDPL,12,Male
203548860020_R03C01_PLAC,0,0,0,0.005832352,0.007385584,0.986782064,-2.392143836,-2.614003909,-0.299832425,-0.590432914,-0.01080091,5392_CRDPL,5392,Male
203548860020_R06C01_PLAC,0,0.016955201,0,0.019499589,0,0.963545209,-2.293825115,-3.732381645,2.560384859,-5.275801322,-3.806260581,0009_crdpl,9,Female
203548860020_R08C01_PLAC,0,0,0.020925645,0,0.025364557,0.953709798,-4.48761692,2.72382751,-3.739029559,-1.617963138,-0.068645958,5357_CRDPL,5357,Female
203548860029_R01C01_PLAC,0.002822919,0,0,0,0.016351306,0.980825775,0.660773195,-0.814073784,-4.200611366,-1.541690063,-0.040016937,5458_CRDPL,5458,Male
203548860029_R03C01_PLAC,0,0,0,0.007320336,0.015963613,0.976716051,-2.542170656,-2.800390976,-0.563815825,-0.001269755,-0.002734467,5460_CRDPL,5460,Male
203548860029_R05C01_PLAC,0,0.005659413,0.007521534,0.039129943,0.008581324,0.939107786,-4.707431457,-0.805992694,1.048705762,-1.920772752,-2.951202468,5452_crdpl,5452,Female
203548860029_R07C01_PLAC,0,0.024035991,0,0.044375627,0.002405243,0.929183139,-2.963382509,-4.586061604,1.307999371,-2.990954468,-4.021329659,5442_crdpl,5442,Female
203548860040_R01C01_PLAC,0,0,0,0.01638553,0.012821453,0.970793017,-2.544420375,-2.990696578,0.193499177,0.139649392,0.001466718,5193_crdpl,5193,Male
203548860040_R03C01_PLAC,0.01502891,0,0,0,0.014264556,0.970706535,2.136987875,-0.417598641,-4.2281939,-1.642429703,-0.038106836,6123_CRDPL,6123,Female
203548860040_R04C01_PLAC,0.031582758,0,0.049215564,0.002138919,0.042378063,0.874684695,0.008859306,3.773184471,-1.866996601,-0.261288016,-0.034328941,5191_crdpl,5191,Male
203548860040_R06C01_PLAC,0,0,0.006767397,0.01110561,0.013084688,0.969042304,-4.184115948,0.567014845,0.265017789,-0.308228683,1.93E-04,5203_CRDPL,5203,Female
203548860054_R02C01_PLAC,0.097844073,0,0.015862606,0.041091574,0.025510163,0.819691584,1.391095401,2.37891131,0.557184292,0.540081568,-0.037703643,5210_CRDPL,5210,Female
203548860054_R04C01_PLAC,0.001468334,9.65E-04,0.008282542,0.003881241,0.012688126,0.972714704,-2.06311778,0.962553637,-0.966001628,-1.78031628,-1.710948957,5204_crdpl,5204,Female
203548860054_R05C01_PLAC,0,0.044786865,0,0.02790721,0,0.927305925,-2.426257013,-4.10409397,2.736922469,-5.557410511,-4.529700424,5195_crdpl,5195,Male
203548860054_R08C01_PLAC,0.067614702,0.00890255,0.003758151,0.065929373,0,0.853795225,2.053119924,0.593866771,3.516785702,-4.851378051,-3.358997487,5194_crdpl,5194,Male
203548860058_R01C01_PLAC,0,0,0,0.008317924,0.026753793,0.964928284,-2.641128876,-2.917256736,-0.760145124,0.389119883,-0.001270351,5255_CRDPL,5255,Female
203548860058_R04C01_PLAC,0,0,0.013170956,0,0.041346227,0.945482817,-4.395112368,2.270935027,-4.062154803,-1.256069506,-0.067642342,0029_CRDPL,29,Male
203548860058_R06C01_PLAC,0.056850118,0,0.008422991,0.018180356,0.017027035,0.8995195,1.263401222,2.014826524,0.114743117,-0.004667781,0.003529764,6119_CRDPL,6119,Male
203548860060_R02C01_PLAC,0,0.009127388,0,0.031625342,0.011235082,0.948012188,-3.105867112,-4.464340348,0.274267075,-1.697829083,-3.291276005,5461_crdpl,5461,Female
203548860060_R04C01_PLAC,0,0,0,0,0.035878918,0.964121082,-2.456822529,-1.699354467,-4.431031081,-0.982684555,-0.062581918,5365_CRDPL,5365,Female
203548860060_R07C01_PLAC,0.012194996,0,0.013444942,0.001839978,0.034208394,0.93831169,-0.282385277,2.56029626,-1.921925488,-0.378647351,4.83E-04,5471_CRDPL,5471,Male
203548860067_R01C01_PLAC,0.059025676,0,0.00694415,0.024485529,0.020353689,0.889190957,1.324366055,1.75749498,0.227559667,0.23735763,0.002714393,0072_CRDPL,72,Female
203548860067_R03C01_PLAC,0.012346037,0,0.007215819,0.00263844,0.005451848,0.972347855,0.278984677,2.250906518,-0.657003845,-1.431728431,0.001165744,0277_CRDPL,277,Male
203548860067_R05C01_PLAC,0,0,0,0.007818743,0.006184958,0.985996299,-2.3756068,-2.667481278,0.029605623,-0.60368236,-0.009802751,5961_CRDPL,5961,Female
203548860068_R03C01_PLAC,0.004336964,0.05552854,0.013012249,0.034567941,0.008280733,0.884273574,-1.831208139,-0.107515575,0.522752353,-3.03650062,-4.614538471,0044_crdpl,44,Male
203548860068_R04C01_PLAC,0,0,0.001619107,0.027058817,0.018196359,0.953125717,-3.746595209,-0.864507183,0.64965524,0.335937895,0.005164521,5329_CRDPL,5329,Female
203548860068_R07C01_PLAC,0,0,0,0.015533342,0.016405978,0.968060681,-2.585895896,-3.014955553,0.010186687,0.284237439,0.002537701,6151_CRDPL,6151,Male
203548860069_R02C01_PLAC,0.073862324,0.02146754,0,0.062343423,0.004538288,0.837788424,2.760252654,-3.229409095,0.813545989,-2.428162595,-3.951556281,0018_crdpl,18,Female
203548860069_R06C01_PLAC,0.012706297,0,0,0.003040432,0.02478036,0.959472911,1.706494657,-1.526265932,-1.811078957,-0.054282546,0.012013103,5293_CRDPL,5293,Female
203548860069_R08C01_PLAC,0,0,0,2.82E-04,0.004684254,0.995033364,-2.164577289,-1.760030335,-2.207468826,-1.859010231,-0.05237178,5148_CRDPL,5148,Male
203548860095_R02C01_PLAC,0,0.009432286,0,0.03469918,0.014980631,0.940887903,-3.165921956,-4.544878676,0.179266809,-1.486944541,-3.314274981,5214_crdpl,5214,Male
203548860095_R04C01_PLAC,0.061315577,0,0.001045635,0.084457222,0.009826779,0.843354786,2.14216263,0.066503052,1.459286043,0.360729041,-0.028709209,5261_crdpl,5261,Female
203548860095_R06C01_PLAC,0,0.311308514,0.146186934,0.171672232,0.17679157,0.194040749,-6.774560456,0.001112472,0.481742628,-0.622567301,-6.859058141,5128_CRDPL,5128,Female
203548860095_R08C01_PLAC,0.004129403,0.012890433,0,0.032691446,0,0.950288718,1.016623519,-2.950870102,2.755026664,-5.003912157,-3.585244113,5212_crdpl,5212,Male
203548860107_R01C01_PLAC,0.065344823,0.003226918,0,0.029498879,0.009649329,0.892280051,2.77704811,-2.641592197,0.00680622,-1.406388619,-2.551950021,0046_CRDPL,46,Male
203548860107_R04C01_PLAC,0.020048944,0,0.020701426,0.025850571,0.027069124,0.906329935,-0.106614639,2.330019519,0.273161054,0.362078471,0.015102498,0019_CRDPL,19,Female
203548860107_R07C01_PLAC,0.004687502,0.005270951,0,0,0.026510818,0.963530729,0.523339219,-1.934523754,-4.962535204,-2.974886598,-2.932710965,5061_CRDPL,5061,Male
203548860108_R03C01_PLAC,0,0,0.00506916,0.025016646,0.009712372,0.960201823,-4.060950392,0.156148181,1.048660313,-0.192229478,8.43E-04,5385_CRDPL,5385,Male
203548860108_R07C01_PLAC,0,0,0,0.009000645,0.014883448,0.976115907,-2.540323284,-2.847042331,-0.362204319,0.025077025,-0.001229411,5306_CRDPL,5306,Female
203548870001_R02C01_PLAC,0,0.006242003,0,8.18E-04,0.013553015,0.97938667,-2.908400424,-3.384262353,-2.592914386,-2.676553406,-3.046006579,5485_CRDPL,5485,Male
203548870001_R04C01_PLAC,0,0,0,0,0.017925593,0.982074407,-2.333094003,-1.591248075,-4.033208998,-1.448875895,-0.06059682,5464_CRDPL,5464,Female
203548870001_R07C01_PLAC,0.129880204,0,0.004039107,0.040906633,0.022278341,0.802895715,2.197092628,1.371355844,0.491989704,0.56053618,-0.053877217,5484_CRDPL,5484,Male
203548870005_R03C01_PLAC,0.147724676,0,0,0.015845239,0.007861741,0.828568344,4.004273226,-1.206636108,-0.009662253,-0.186579616,-0.065971929,5491_CRDPL,5491,Male
203548870005_R05C01_PLAC,0.034854794,9.21E-05,0,0.013473392,0.016253522,0.93532616,2.51380261,-1.830756522,-0.548692892,-0.099990496,-0.457604106,5472_CRDPL,5472,Female
203548870005_R07C01_PLAC,0.039342345,0.010439602,0,0.08508538,0,0.865132673,2.972791743,-2.630511929,3.398684687,-4.550676557,-3.468858903,5487_crdpl,5487,Male
203548870005_R08C01_PLAC,0,0.011819415,0.005696813,0.030396933,0.008254579,0.94383226,-4.669334019,-1.163991694,0.7634821,-2.336924129,-3.480290532,5478_crdpl,5478,Female
